epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,1465.26,2.46191,1.37396,0.87921,0.66889,0.36514,0.48386,0.18485,2.38713,1.34488,0.85228,0.0007723,0.0007723,0.0007723
71,1486.21,2.51466,1.30424,0.85715,0.66889,0.36514,0.48386,0.18485,2.38713,1.34488,0.85228,0.000769,0.000769,0.000769
72,1507.13,2.47603,1.35657,0.8816,0.67,0.36575,0.48624,0.18726,2.3771,1.33739,0.85211,0.0007657,0.0007657,0.0007657
73,1526.91,2.48666,1.34628,0.85693,0.67,0.36575,0.48624,0.18726,2.3771,1.33739,0.85211,0.0007624,0.0007624,0.0007624
74,1546.6,2.30425,1.31834,0.87772,0.67662,0.36719,0.48892,0.18735,2.37245,1.32943,0.84909,0.0007591,0.0007591,0.0007591
75,1570.45,2.70537,1.37069,0.88204,0.67662,0.36719,0.48892,0.18735,2.37245,1.32943,0.84909,0.0007558,0.0007558,0.0007558
76,1593.5,2.59871,1.35329,0.88484,0.68255,0.37037,0.49381,0.18826,2.38478,1.32064,0.85039,0.0007525,0.0007525,0.0007525
77,1612.36,2.41752,1.29895,0.87779,0.68255,0.37037,0.49381,0.18826,2.38478,1.32064,0.85039,0.0007492,0.0007492,0.0007492
78,1633.06,2.53869,1.34393,0.89153,0.69446,0.37485,0.49965,0.18983,2.40504,1.30606,0.8509,0.0007459,0.0007459,0.0007459
79,1654.02,2.2323,14.3356,0.80136,0.70004,0.37727,0.50493,0.18898,2.42684,1.29575,0.85118,0.0007426,0.0007426,0.0007426
80,1674.13,2.47289,1.31198,0.85255,0.70004,0.37727,0.50493,0.18898,2.42684,1.29575,0.85118,0.0007393,0.0007393,0.0007393
81,1694.77,2.42999,1.36035,0.88974,0.70978,0.38273,0.51275,0.19042,2.46246,1.28809,0.85304,0.000736,0.000736,0.000736
82,1713.85,2.60011,1.42245,0.87343,0.70978,0.38273,0.51275,0.19042,2.46246,1.28809,0.85304,0.0007327,0.0007327,0.0007327
83,1735.09,2.59732,1.36425,0.87614,0.70329,0.38091,0.5089,0.1906,2.4112,1.28765,0.84801,0.0007294,0.0007294,0.0007294
84,1755.23,2.42535,1.43992,0.89799,0.70329,0.38091,0.5089,0.1906,2.4112,1.28765,0.84801,0.0007261,0.0007261,0.0007261
85,1776.39,2.62837,1.31661,0.86374,0.69495,0.37829,0.50271,0.19419,2.34781,1.29286,0.84376,0.0007228,0.0007228,0.0007228
86,1797.06,2.71292,1.36126,0.8839,0.67488,0.36806,0.48349,0.1913,2.30252,1.30888,0.84293,0.0007195,0.0007195,0.0007195
87,1816,2.32897,1.32418,0.8666,0.67488,0.36806,0.48349,0.1913,2.30252,1.30888,0.84293,0.0007162,0.0007162,0.0007162
88,1837.6,2.61054,1.33118,0.86352,0.65862,0.35847,0.4629,0.18197,2.32758,1.33902,0.84898,0.0007129,0.0007129,0.0007129
89,1857.06,2.49372,1.3621,0.90635,0.65862,0.35847,0.4629,0.18197,2.32758,1.33902,0.84898,0.0007096,0.0007096,0.0007096
90,1877.76,2.50714,1.32853,0.86278,0.65168,0.35261,0.45736,0.17775,2.37484,1.34796,0.85405,0.0007063,0.0007063,0.0007063
91,1898.33,2.39378,1.33352,0.896,0.65168,0.35261,0.45736,0.17775,2.37484,1.34796,0.85405,0.000703,0.000703,0.000703
92,1919.22,2.54939,1.53034,0.85827,0.657,0.35685,0.46566,0.1798,2.39823,1.34184,0.85485,0.0006997,0.0006997,0.0006997
93,1940.22,2.37478,1.33427,0.8792,0.657,0.35685,0.46566,0.1798,2.39823,1.34184,0.85485,0.0006964,0.0006964,0.0006964
94,1959.53,2.31758,1.32383,0.86465,0.66968,0.36393,0.48103,0.18401,2.39371,1.31539,0.85196,0.0006931,0.0006931,0.0006931
95,1978.05,2.33249,1.35998,0.88661,0.68206,0.36919,0.48839,0.18268,2.41424,1.30417,0.85095,0.0006898,0.0006898,0.0006898
96,1998.27,2.38559,1.31054,0.88444,0.68206,0.36919,0.48839,0.18268,2.41424,1.30417,0.85095,0.0006865,0.0006865,0.0006865
97,2017.28,2.39948,1.40307,0.85984,0.69263,0.37444,0.50165,0.1847,2.42592,1.29503,0.85114,0.0006832,0.0006832,0.0006832
98,2036.9,2.54422,1.29112,0.86899,0.69263,0.37444,0.50165,0.1847,2.42592,1.29503,0.85114,0.0006799,0.0006799,0.0006799
99,2057.27,2.50713,1.33457,0.87239,0.69315,0.37505,0.50124,0.18884,2.40307,1.2851,0.84869,0.0006766,0.0006766,0.0006766
100,2077.14,2.54249,1.23742,0.84766,0.69315,0.37505,0.50124,0.18884,2.40307,1.2851,0.84869,0.0006733,0.0006733,0.0006733
